Date_Time,Charge_Capacity(Ah),Voltage(V),Current(A)
06-08-2018 08:38,2.448987246,3.339530468,-2.282096863
06-08-2018 08:40,2.448987246,3.320050716,-2.282109261
06-08-2018 08:42,2.448987246,3.297902584,-2.282239914
06-08-2018 08:44,2.448987246,3.272379398,-2.282107353
06-08-2018 08:46,2.448987246,3.243075848,-2.282152176
06-08-2018 08:48,2.448987246,3.207000256,-2.281939507
06-08-2018 08:50,2.448987246,3.161212444,-2.28183651
06-08-2018 08:52,2.448987246,3.1020751,-2.282175064
06-08-2018 08:54,2.448987246,3.021027088,-2.282196999
06-08-2018 08:54,2.448987246,2.999983311,-2.282085419
06-08-2018 08:56,2.448987246,3.617036343,0
06-08-2018 08:58,2.448987246,3.64841795,0
06-08-2018 08:59,2.448987246,3.656301022,0
06-08-2018 09:01,0.127437338,4.200004101,3.314662933
06-08-2018 09:02,0.144597575,4.200016499,3.259990692
06-08-2018 09:04,0.253002346,4.232630253,3.260149002
06-08-2018 09:06,0.361670464,4.261766911,3.260099411
06-08-2018 09:08,0.470344037,4.285781384,3.260059357
06-08-2018 09:10,0.579005361,4.309466839,3.260192871
06-08-2018 09:12,0.687680125,4.335292339,3.260120392
06-08-2018 09:14,0.796356261,4.364193439,3.260150909
06-08-2018 09:16,0.905017197,4.394526005,3.260091782
06-08-2018 09:18,1.010405064,4.399976254,3.035959244
06-08-2018 09:20,1.107648253,4.400013447,2.802869797
06-08-2018 09:22,1.197626829,4.4000144,2.601724625
06-08-2018 09:24,1.281419277,4.400091648,2.429693222
06-08-2018 09:26,1.359900594,4.400039196,2.282190323
06-08-2018 09:28,1.433766365,4.399965763,2.151874542
06-08-2018 09:30,1.503520846,4.399980068,2.035713196
06-08-2018 09:32,1.569642186,4.399988651,1.933642387
06-08-2018 09:34,1.632519841,4.400029659,1.840557098
06-08-2018 09:36,1.69240725,4.399992466,1.754991531
06-08-2018 09:38,1.749558806,4.400023937,1.675502777
06-08-2018 09:40,1.80416441,4.399995327,1.600921631
06-08-2018 09:42,1.85634625,4.400013447,1.53057766
06-08-2018 09:44,1.906217098,4.400063038,1.462100983
06-08-2018 09:46,1.953870296,4.400015354,1.397867203
06-08-2018 09:48,1.999417543,4.400090694,1.334407806
06-08-2018 09:50,2.042864799,4.400013447,1.27321434
06-08-2018 09:52,2.084320784,4.399983883,1.214294434
06-08-2018 09:54,2.123854399,4.400049686,1.158169746
06-08-2018 09:56,2.161561728,4.400042057,1.104077339
06-08-2018 09:58,2.197464228,4.400015354,1.050897598
06-08-2018 10:00,2.231631517,4.400037289,1.000084877
06-08-2018 10:02,2.264132261,4.400042057,0.95024395
06-08-2018 10:04,2.294983864,4.400055408,0.90190506
06-08-2018 10:06,2.324261189,4.400029659,0.855690956
06-08-2018 10:08,2.352036953,4.399961948,0.811131477
06-08-2018 10:10,2.378362656,4.400002956,0.76852417
06-08-2018 10:12,2.403306723,4.400037289,0.728482246
06-08-2018 10:14,2.426942825,4.400057316,0.690079689
06-08-2018 10:16,2.44933033,4.400044918,0.653323174
06-08-2018 10:16,2.450157166,4.4000144,0.651995659
06-08-2018 10:18,2.450161457,4.277552128,0
06-08-2018 10:20,2.450161457,4.265255451,0
06-08-2018 10:21,2.450161457,4.262085438,0
06-08-2018 10:23,2.450161457,3.899963856,-2.282123566
06-08-2018 10:25,2.450161457,3.854353428,-2.282175064
06-08-2018 10:27,2.450161457,3.816672802,-2.282147408
06-08-2018 10:29,2.450161457,3.781172276,-2.281803131
06-08-2018 10:31,2.450161457,3.747195721,-2.282180786
06-08-2018 10:33,2.450161457,3.714543819,-2.282123566
06-08-2018 10:35,2.450161457,3.682750225,-2.281794548
06-08-2018 10:37,2.450161457,3.652559757,-2.281977654
06-08-2018 10:39,2.450161457,3.624755383,-2.282026291
06-08-2018 10:41,2.450161457,3.599192142,-2.282125473
06-08-2018 10:43,2.450161457,3.575086117,-2.28219223
06-08-2018 10:45,2.450161457,3.552316189,-2.28190136
06-08-2018 10:47,2.450161457,3.530289173,-2.282152176
06-08-2018 10:49,2.450161457,3.509809017,-2.281748772
06-08-2018 10:51,2.450161457,3.490130901,-2.281809807
06-08-2018 10:53,2.450161457,3.47142458,-2.281852722
06-08-2018 10:55,2.450161457,3.453863621,-2.282134056
06-08-2018 10:57,2.450161457,3.437022686,-2.28178978
06-08-2018 10:59,2.450161457,3.420652866,-2.282132149
06-08-2018 11:01,2.450161457,3.404844761,-2.281793594
06-08-2018 11:03,2.450161457,3.389190197,-2.282122612
06-08-2018 11:05,2.450161457,3.373288631,-2.28213501
06-08-2018 11:07,2.450161457,3.356749058,-2.28209877
06-08-2018 11:09,2.450161457,3.339012623,-2.282141685
06-08-2018 11:11,2.450161457,3.319383144,-2.282022476
06-08-2018 11:13,2.450161457,3.29717207,-2.281964302
06-08-2018 11:15,2.450161457,3.271261692,-2.282168388
06-08-2018 11:17,2.450161457,3.2412467,-2.281897545
06-08-2018 11:19,2.450161457,3.204976559,-2.282115936
06-08-2018 11:21,2.450161457,3.159686565,-2.281787872
06-08-2018 11:23,2.450161457,3.100914478,-2.282185555
06-08-2018 11:25,2.450161457,3.02016592,-2.282251358
06-08-2018 11:25,2.450161457,2.999998569,-2.282198906
06-08-2018 11:27,2.450161457,3.616788387,0
06-08-2018 11:29,2.450161457,3.648425579,0
06-08-2018 11:30,2.450161457,3.65628767,0
06-08-2018 11:32,0.127188474,4.199992657,3.306520462
06-08-2018 11:32,0.141388699,4.200037479,3.259998322
06-08-2018 11:34,0.249804705,4.232719898,3.259838104
06-08-2018 11:36,0.358476371,4.261991024,3.260124207
06-08-2018 11:38,0.467137247,4.286169529,3.259983063
06-08-2018 11:40,0.57581979,4.309878826,3.259843826
06-08-2018 11:42,0.684483767,4.335660458,3.259864807
06-08-2018 11:44,0.793143153,4.364088535,3.259908676
06-08-2018 11:46,0.901815236,4.39470911,3.259943008
06-08-2018 11:48,1.007180333,4.399942875,3.03445816
06-08-2018 11:50,1.104410648,4.39999342,2.803535461
06-08-2018 11:52,1.194439292,4.400028706,2.602973938
06-08-2018 11:54,1.278231025,4.400024891,2.429628372
06-08-2018 11:56,1.356655717,4.39996767,2.279514313
06-08-2018 11:58,1.430418491,4.400008678,2.149269104
06-08-2018 12:00,1.500104547,4.400038242,2.034259796
06-08-2018 12:02,1.566183805,4.400000095,1.932354927
06-08-2018 12:04,1.62901926,4.400029659,1.839641571
06-08-2018 12:06,1.688930154,4.399987698,1.755970001
06-08-2018 12:08,1.746125698,4.399942875,1.67629528
06-08-2018 12:10,1.800770521,4.399997234,1.602596283
06-08-2018 12:12,1.853027105,4.400011539,1.532810211
06-08-2018 12:14,1.903001308,4.400002956,1.465619087
06-08-2018 12:16,1.950777173,4.400092602,1.401118279
06-08-2018 12:18,1.996409893,4.400045872,1.338057518
06-08-2018 12:20,2.039998055,4.400043011,1.277780533
06-08-2018 12:22,2.08157897,4.400007725,1.217240334
06-08-2018 12:24,2.121189356,4.399982929,1.159164429
06-08-2018 12:26,2.158920288,4.4000144,1.104919434
06-08-2018 12:28,2.194865465,4.399992466,1.052047729
06-08-2018 12:30,2.229087353,4.400036335,1.000918388
06-08-2018 12:32,2.261635065,4.399915218,0.95206356
06-08-2018 12:34,2.292570114,4.400013447,0.90407753
06-08-2018 12:36,2.321934462,4.400019169,0.857759476
06-08-2018 12:38,2.349778175,4.400056362,0.813471794
06-08-2018 12:40,2.376180649,4.399954319,0.770988464
06-08-2018 12:42,2.401216507,4.399999142,0.731157303
06-08-2018 12:44,2.424938679,4.399994373,0.692523956
06-08-2018 12:46,2.44740963,4.400025845,0.655677795
06-08-2018 12:47,2.449598074,4.399983883,0.651988983
06-08-2018 12:49,2.449602127,4.277443409,0
06-08-2018 12:51,2.449602127,4.26532793,0
06-08-2018 12:52,2.449602127,4.262178898,0
06-08-2018 12:54,2.449602127,3.900520802,-2.282134056
06-08-2018 12:56,2.449602127,3.854931355,-2.282215118
06-08-2018 12:58,2.449602127,3.817251682,-2.281827927
06-08-2018 13:00,2.449602127,3.782031536,-2.28211689
06-08-2018 13:02,2.449602127,3.748197079,-2.282112122
06-08-2018 13:04,2.449602127,3.715319157,-2.282176971
06-08-2018 13:06,2.449602127,3.683605671,-2.282141685
06-08-2018 13:08,2.449602127,3.653281689,-2.282155037
06-08-2018 13:10,2.449602127,3.625510693,-2.282219887
06-08-2018 13:12,2.449602127,3.599774837,-2.281859398
06-08-2018 13:14,2.449602127,3.575721264,-2.28183651
06-08-2018 13:16,2.449602127,3.552995205,-2.28181839
06-08-2018 13:18,2.449602127,3.531206608,-2.282134056
06-08-2018 13:20,2.449602127,3.510365009,-2.282140732
06-08-2018 13:22,2.449602127,3.490633488,-2.281827927
06-08-2018 13:24,2.449602127,3.472168446,-2.281833649
06-08-2018 13:26,2.449602127,3.454635143,-2.281886101
06-08-2018 13:28,2.449602127,3.437493801,-2.281851768
06-08-2018 13:30,2.449602127,3.421302319,-2.282156944
06-08-2018 13:32,2.449602127,3.405535221,-2.282167435
06-08-2018 13:34,2.449602127,3.390125751,-2.28180027
06-08-2018 13:36,2.449602127,3.374056339,-2.282136917
06-08-2018 13:38,2.449602127,3.357587337,-2.282148361
06-08-2018 13:40,2.449602127,3.340191364,-2.282203674
06-08-2018 13:42,2.449602127,3.320832729,-2.281763077
06-08-2018 13:44,2.449602127,3.298845768,-2.281859398
06-08-2018 13:46,2.449602127,3.273452282,-2.282141685
06-08-2018 13:48,2.449602127,3.24290514,-2.281827927
06-08-2018 13:50,2.449602127,3.206634045,-2.281935692
06-08-2018 13:52,2.449602127,3.161058903,-2.281813622
06-08-2018 13:54,2.449602127,3.101528645,-2.28219986
06-08-2018 13:56,2.449602127,3.020733356,-2.281906128
06-08-2018 13:56,2.449602127,2.999966145,-2.282136917
06-08-2018 13:58,2.449602127,3.616361141,0
06-08-2018 14:00,2.449602127,3.647883892,0
06-08-2018 14:01,2.449602127,3.655901432,0
06-08-2018 14:03,0.127389818,4.199963093,3.311655045
06-08-2018 14:03,0.14319095,4.200089931,3.25998497
06-08-2018 14:05,0.251594812,4.232605457,3.260004044
06-08-2018 14:07,0.36026895,4.261863232,3.260036469
06-08-2018 14:09,0.468934298,4.285983562,3.260169983
06-08-2018 14:11,0.577591896,4.309710979,3.259815216
06-08-2018 14:13,0.686267495,4.335222721,3.259851456
06-08-2018 14:15,0.7949242,4.363537312,3.259819031
06-08-2018 14:17,0.903601885,4.394589901,3.259859085
06-08-2018 14:19,1.008930445,4.400009632,3.034341812
06-08-2018 14:21,1.106162548,4.399945736,2.804159164
06-08-2018 14:23,1.196184993,4.399999142,2.602590561
06-08-2018 14:25,1.279980659,4.399982929,2.428817749
06-08-2018 14:27,1.358421087,4.40005064,2.28125
06-08-2018 14:29,1.432268262,4.400006771,2.151468277
06-08-2018 14:31,1.501990199,4.399953365,2.03438282
06-08-2018 14:33,1.568051457,4.399990559,1.931024551
06-08-2018 14:35,1.630862474,4.399901867,1.839173317
06-08-2018 14:37,1.690724492,4.400053501,1.754108429
06-08-2018 14:39,1.747852683,4.39996767,1.674748421
06-08-2018 14:41,1.802423239,4.400005817,1.600144386
06-08-2018 14:43,1.85458374,4.400025845,1.529117584
06-08-2018 14:45,1.904437423,4.399995327,1.462150574
06-08-2018 14:47,1.952087402,4.400013447,1.397789001
06-08-2018 14:49,1.997622609,4.400015354,1.33485508
06-08-2018 14:51,2.041090488,4.399981022,1.273792267
06-08-2018 14:53,2.08257246,4.400010586,1.215226173
06-08-2018 14:55,2.122124195,4.400016308,1.158080101
06-08-2018 14:57,2.159795761,4.400030613,1.102827072
06-08-2018 14:59,2.195672989,4.400057316,1.050216675
06-08-2018 15:01,2.22981596,4.399996281,0.998405457
06-08-2018 15:03,2.262272596,4.399970531,0.949293137
06-08-2018 15:05,2.293118238,4.399994373,0.901586533
06-08-2018 15:07,2.322388649,4.400036335,0.855060577
06-08-2018 15:09,2.350147963,4.39995718,0.810452461
06-08-2018 15:11,2.376472235,4.400055408,0.768616676
06-08-2018 15:13,2.401427507,4.400072575,0.729038239
06-08-2018 15:15,2.425086975,4.4000144,0.690742493
06-08-2018 15:17,2.447500944,4.400013447,0.654178619
06-08-2018 15:17,2.448869944,4.400025845,0.651961327
06-08-2018 15:19,2.448872089,4.277386189,0
06-08-2018 15:21,2.448872089,4.265098095,0
06-08-2018 15:22,2.448872089,4.261920452,0
06-08-2018 15:24,2.448872089,3.899755955,-2.281888008
06-08-2018 15:26,2.448872089,3.854250431,-2.281890869
06-08-2018 15:28,2.448872089,3.81660223,-2.281866074
06-08-2018 15:30,2.448872089,3.781312466,-2.282167435
06-08-2018 15:32,2.448872089,3.747387409,-2.282185555
06-08-2018 15:34,2.448872089,3.714900494,-2.281858444
06-08-2018 15:36,2.448872089,3.683209896,-2.282201767
06-08-2018 15:38,2.448872089,3.652867794,-2.282095909
06-08-2018 15:40,2.448872089,3.624866962,-2.282125473
06-08-2018 15:42,2.448872089,3.599290371,-2.281859398
06-08-2018 15:44,2.448872089,3.575405598,-2.282160759
06-08-2018 15:46,2.448872089,3.552713871,-2.282150269
06-08-2018 15:48,2.448872089,3.530759335,-2.282193184
06-08-2018 15:50,2.448872089,3.509767056,-2.282072067
06-08-2018 15:52,2.448872089,3.49021101,-2.28185463
06-08-2018 15:54,2.448872089,3.471689701,-2.282156944
06-08-2018 15:56,2.448872089,3.454488277,-2.282154083
06-08-2018 15:58,2.448872089,3.43782568,-2.281841278
06-08-2018 16:00,2.448872089,3.421239376,-2.281829834
06-08-2018 16:02,2.448872089,3.405035496,-2.281780243
06-08-2018 16:04,2.448872089,3.389457226,-2.28190136
06-08-2018 16:06,2.448872089,3.373871326,-2.281954765
06-08-2018 16:08,2.448872089,3.357895374,-2.282120705
06-08-2018 16:10,2.448872089,3.340250492,-2.28221035
06-08-2018 16:12,2.448872089,3.320325375,-2.281801224
06-08-2018 16:14,2.448872089,3.298250675,-2.281851768
06-08-2018 16:16,2.448872089,3.272564411,-2.2821455
06-08-2018 16:18,2.448872089,3.242390156,-2.282206535
06-08-2018 16:20,2.448872089,3.205886364,-2.282190323
06-08-2018 16:22,2.448872089,3.16005373,-2.281841278
06-08-2018 16:24,2.448872089,3.100777149,-2.282186508
06-08-2018 16:26,2.448872089,3.019529819,-2.281845093
06-08-2018 16:27,2.448872089,2.999986172,-2.281852722
06-08-2018 16:29,2.448872089,3.615898609,0
06-08-2018 16:31,2.448872089,3.647612095,0
06-08-2018 16:32,2.448872089,3.655431271,0
06-08-2018 16:34,0.127383396,4.199964046,3.312915802
06-08-2018 16:34,0.14409782,4.199960232,3.259973526
06-08-2018 16:36,0.252490431,4.232871532,3.260137558
06-08-2018 16:38,0.361162722,4.261854649,3.259922028
06-08-2018 16:40,0.469830573,4.285768032,3.259840012
06-08-2018 16:42,0.578495383,4.309464931,3.260190964
06-08-2018 16:44,0.68715483,4.335217953,3.25983429
06-08-2018 16:46,0.795825005,4.363790035,3.26011467
06-08-2018 16:48,0.904492617,4.394394398,3.259870529
06-08-2018 16:50,1.009916663,4.400029659,3.036064148
06-08-2018 16:52,1.107166886,4.40004015,2.805067062
06-08-2018 16:54,1.197200298,4.400018215,2.602371216
06-08-2018 16:56,1.280967355,4.400036335,2.429153442
06-08-2018 16:58,1.35938549,4.400033474,2.279850006
06-08-2018 17:00,1.433132768,4.399958134,2.148487091
06-08-2018 17:02,1.502795577,4.400002956,2.03357029
06-08-2018 17:04,1.568883419,4.399980068,1.933210373
06-08-2018 17:06,1.631765127,4.400045872,1.840950012
06-08-2018 17:08,1.691696405,4.400000095,1.755739212
06-08-2018 17:10,1.748911858,4.399992466,1.677999496
06-08-2018 17:12,1.803605199,4.400016308,1.604763985
06-08-2018 17:14,1.855901718,4.399923801,1.532539368
06-08-2018 17:16,1.905851603,4.400000095,1.464851379
06-08-2018 17:18,1.953572512,4.4000144,1.398601532
06-08-2018 17:20,1.999129415,4.400022984,1.335755348
06-08-2018 17:22,2.042629004,4.400020123,1.274269104
06-08-2018 17:24,2.084108353,4.400048733,1.215201378
06-08-2018 17:26,2.123662233,4.400026798,1.15836525
06-08-2018 17:28,2.161334276,4.400039196,1.101868629
06-08-2018 17:30,2.197140217,4.400043011,1.047495842
06-08-2018 17:32,2.231228828,4.399896145,0.998011589
06-08-2018 17:34,2.263663292,4.400020123,0.948764801
06-08-2018 17:36,2.294488668,4.399980068,0.900511742
06-08-2018 17:38,2.323712587,4.400054455,0.853492737
06-08-2018 17:40,2.351416349,4.399970531,0.808859825
06-08-2018 17:42,2.377678394,4.399955273,0.767436028
06-08-2018 17:44,2.402597427,4.400002956,0.727830887
06-08-2018 17:46,2.426230907,4.40005064,0.690532684
06-08-2018 17:48,2.448630571,4.400075436,0.653814316
06-08-2018 17:48,2.449747801,4.399986744,0.651988029
06-08-2018 17:50,2.449748039,4.277720928,0
06-08-2018 17:52,2.449748039,4.265452862,0
06-08-2018 17:53,2.449748039,4.262176037,0
06-08-2018 17:55,2.449748039,3.900770664,-2.282180786
06-08-2018 17:57,2.449748039,3.85503149,-2.282203674
06-08-2018 17:59,2.449748039,3.817442417,-2.282012939
06-08-2018 18:01,2.449748039,3.782142162,-2.28181839
06-08-2018 18:03,2.449748039,3.748234272,-2.282180786
06-08-2018 18:05,2.449748039,3.715386868,-2.282154083
06-08-2018 18:07,2.449748039,3.683733463,-2.281878471
06-08-2018 18:09,2.449748039,3.653736591,-2.28188324
06-08-2018 18:11,2.449748039,3.625657558,-2.281954765
06-08-2018 18:13,2.449748039,3.600149632,-2.28190136
06-08-2018 18:15,2.449748039,3.576316357,-2.281826973
06-08-2018 18:17,2.449748039,3.553388119,-2.282188416
06-08-2018 18:19,2.449748039,3.531676769,-2.282109261
06-08-2018 18:21,2.449748039,3.51064539,-2.281814575
06-08-2018 18:23,2.449748039,3.490581989,-2.282077789
06-08-2018 18:25,2.449748039,3.471996784,-2.281975746
06-08-2018 18:27,2.449748039,3.454669476,-2.281916618
06-08-2018 18:29,2.449748039,3.437988758,-2.28183651
06-08-2018 18:31,2.449748039,3.421618938,-2.281831741
06-08-2018 18:33,2.449748039,3.405883312,-2.281904221
06-08-2018 18:35,2.449748039,3.390394688,-2.281878471
06-08-2018 18:37,2.449748039,3.374392986,-2.281888008
06-08-2018 18:39,2.449748039,3.357711315,-2.282225609
06-08-2018 18:41,2.449748039,3.339866161,-2.282250404
06-08-2018 18:43,2.449748039,3.320880413,-2.281949043
06-08-2018 18:45,2.449748039,3.298717022,-2.282072067
06-08-2018 18:47,2.449748039,3.273063183,-2.281885147
06-08-2018 18:49,2.449748039,3.242496014,-2.282203674
06-08-2018 18:51,2.449748039,3.205628872,-2.281859398
06-08-2018 18:53,2.449748039,3.160130024,-2.281826973
06-08-2018 18:55,2.449748039,3.101164341,-2.281932831
06-08-2018 18:57,2.449748039,3.019567013,-2.281783104
06-08-2018 18:58,2.449748039,2.999974728,-2.282213211
06-08-2018 19:00,2.449748039,3.615865231,0
06-08-2018 19:02,2.449748039,3.647698879,0
06-08-2018 19:03,2.449748039,3.655595303,0
06-08-2018 19:05,0.12724413,4.200054646,3.308145523
06-08-2018 19:05,0.142138615,4.199970722,3.259994507
06-08-2018 19:07,0.250553697,4.232705593,3.260131836
06-08-2018 19:09,0.359231234,4.261909962,3.260173798
06-08-2018 19:11,0.467904955,4.286079884,3.260194778
06-08-2018 19:13,0.576564014,4.309720516,3.259735107
06-08-2018 19:15,0.685229301,4.335757732,3.259803772
06-08-2018 19:17,0.793897033,4.364217281,3.259904861
06-08-2018 19:19,0.902553856,4.395065784,3.259773254
06-08-2018 19:21,1.007919431,4.400027752,3.035757065
06-08-2018 19:23,1.105163574,4.399987698,2.804403305
06-08-2018 19:25,1.195195436,4.399979115,2.602323532
06-08-2018 19:27,1.278996587,4.399999142,2.430135727
06-08-2018 19:29,1.357433438,4.400016308,2.280469894
06-08-2018 19:31,1.431249738,4.399974346,2.151062012
06-08-2018 19:33,1.500987887,4.40002203,2.036746025
06-08-2018 19:35,1.567142606,4.400011539,1.934105873
06-08-2018 19:37,1.62999332,4.400054455,1.83984375
06-08-2018 19:39,1.689866543,4.400009632,1.754453659
06-08-2018 19:41,1.7470119,4.400053501,1.675731659
06-08-2018 19:43,1.801624656,4.400019169,1.601546288
06-08-2018 19:45,1.853832364,4.400036335,1.531481743
06-08-2018 19:47,1.90373683,4.399961948,1.463133812
06-08-2018 19:49,1.951434135,4.399950504,1.399071693
06-08-2018 19:51,1.997021914,4.399979115,1.336398125
06-08-2018 19:53,2.04054451,4.400060177,1.275440216
06-08-2018 19:55,2.082069159,4.399994373,1.21625042
06-08-2018 19:57,2.121659517,4.399919033,1.159179688
06-08-2018 19:59,2.159369946,4.399952412,1.103408813
06-08-2018 20:01,2.195257425,4.39999342,1.049592018
06-08-2018 20:03,2.229358912,4.400026798,0.997384071
06-08-2018 20:05,2.261782408,4.400005817,0.948451042
06-08-2018 20:07,2.292613029,4.40002203,0.901174545
06-08-2018 20:09,2.321876287,4.400055408,0.855260849
06-08-2018 20:11,2.349643946,4.399955273,0.810817719
06-08-2018 20:13,2.37597537,4.400075436,0.769429207
06-08-2018 20:15,2.400942087,4.400025845,0.729539871
06-08-2018 20:17,2.424598217,4.400010586,0.690704346
06-08-2018 20:19,2.447012424,4.400000095,0.654015541
06-08-2018 20:19,2.448281288,4.399979115,0.651986122
06-08-2018 20:21,2.448283195,4.277670383,0
06-08-2018 20:23,2.448283195,4.265331745,0
06-08-2018 20:24,2.448283195,4.262178898,0
06-08-2018 20:26,2.448283195,3.90082407,-2.281904221
06-08-2018 20:28,2.448283195,3.855439663,-2.282201767
06-08-2018 20:30,2.448283195,3.817740917,-2.281826973
06-08-2018 20:32,2.448283195,3.7826581,-2.281807899
06-08-2018 20:34,2.448283195,3.74874258,-2.281889915
06-08-2018 20:36,2.448283195,3.715999126,-2.281814575
06-08-2018 20:38,2.448283195,3.684344769,-2.282141685
06-08-2018 20:40,2.448283195,3.654346943,-2.281954765
06-08-2018 20:42,2.448283195,3.62655592,-2.281847954
06-08-2018 20:44,2.448283195,3.600867748,-2.28219223
06-08-2018 20:46,2.448283195,3.576787472,-2.281858444
06-08-2018 20:48,2.448283195,3.554036617,-2.281856537
06-08-2018 20:50,2.448283195,3.532262325,-2.282156944
06-08-2018 20:52,2.448283195,3.511520863,-2.281914711
06-08-2018 20:54,2.448283195,3.491795063,-2.281843185
06-08-2018 20:56,2.448283195,3.473124027,-2.282049179
06-08-2018 20:58,2.448283195,3.455532551,-2.28211689
06-08-2018 21:00,2.448283195,3.438773632,-2.281847954
06-08-2018 21:02,2.448283195,3.422400951,-2.281831741
06-08-2018 21:04,2.448283195,3.406737804,-2.281861305
06-08-2018 21:06,2.448283195,3.390964985,-2.282178879
06-08-2018 21:08,2.448283195,3.375118732,-2.281834602
06-08-2018 21:10,2.448283195,3.358716488,-2.281885147
06-08-2018 21:12,2.448283195,3.341026783,-2.281814575
06-08-2018 21:14,2.448283195,3.321804523,-2.282161713
06-08-2018 21:16,2.448283195,3.29965353,-2.282140732
06-08-2018 21:18,2.448283195,3.27442503,-2.281917572
06-08-2018 21:20,2.448283195,3.244206905,-2.281964302
06-08-2018 21:22,2.448283195,3.20737505,-2.281921387
06-08-2018 21:24,2.448283195,3.161333561,-2.282020569
06-08-2018 21:26,2.448283195,3.101700306,-2.282180786
06-08-2018 21:28,2.448283195,3.020750523,-2.282196999
06-08-2018 21:28,2.448283195,2.99999094,-2.281991005
06-08-2018 21:30,2.448283195,3.614905834,0
06-08-2018 21:32,2.448283195,3.646750927,0
06-08-2018 21:33,2.448283195,3.654660702,0
06-08-2018 21:35,0.127395466,4.200053692,3.312997818
06-08-2018 21:36,0.144099548,4.200017452,3.259998322
06-08-2018 21:38,0.252523929,4.232682705,3.260116577
06-08-2018 21:40,0.361191452,4.261732578,3.260166168
06-08-2018 21:42,0.469861895,4.285573483,3.26014328
06-08-2018 21:44,0.578518927,4.309413433,3.259822845
06-08-2018 21:46,0.687196791,4.335563183,3.260053635
06-08-2018 21:48,0.795862675,4.363946438,3.260147095
06-08-2018 21:50,0.904521406,4.394681454,3.259870529
06-08-2018 21:52,1.009881258,4.399960995,3.034687042
06-08-2018 21:54,1.107110023,4.400095463,2.803962708
06-08-2018 21:56,1.197135091,4.400027752,2.602426529
06-08-2018 21:58,1.280918956,4.400017262,2.428722382
06-08-2018 22:00,1.359323621,4.400033474,2.279481888
06-08-2018 22:02,1.43310976,4.400053501,2.150163651
06-08-2018 22:04,1.502835393,4.399991512,2.035580635
06-08-2018 22:06,1.568931818,4.400038242,1.931676865
06-08-2018 22:08,1.631768584,4.400071621,1.839431763
06-08-2018 22:10,1.691643119,4.400005817,1.754829407
06-08-2018 22:12,1.748783946,4.400002003,1.674685478
06-08-2018 22:14,1.803357482,4.399989605,1.600426674
06-08-2018 22:16,1.855513692,4.400005817,1.529943466
06-08-2018 22:18,1.905372858,4.400007725,1.461622238
06-08-2018 22:20,1.952995896,4.400002956,1.39649868
06-08-2018 22:22,1.998506427,4.399940968,1.334145546
06-08-2018 22:24,2.041967392,4.399980068,1.273677826
06-08-2018 22:26,2.083441496,4.400027752,1.214449883
06-08-2018 22:28,2.122959375,4.399961948,1.157234192
06-08-2018 22:30,2.160610437,4.400006771,1.10222435
06-08-2018 22:32,2.19645071,4.399989605,1.048499107
06-08-2018 22:34,2.230528355,4.399983883,0.996723175
06-08-2018 22:36,2.262900591,4.399986744,0.946237564
06-08-2018 22:38,2.293649673,4.399955273,0.899541855
06-08-2018 22:40,2.32287693,4.399986744,0.853891373
06-08-2018 22:42,2.350618362,4.399968624,0.810809135
06-08-2018 22:44,2.376939535,4.399962902,0.769221306
06-08-2018 22:46,2.401895523,4.399960995,0.728960037
06-08-2018 22:48,2.425546885,4.399948597,0.690411568
06-08-2018 22:50,2.447951317,4.399981976,0.653910637
06-08-2018 22:50,2.449205875,4.400046825,0.651986122
06-08-2018 22:52,2.449207067,4.27753973,0
06-08-2018 22:54,2.449207067,4.265307903,0
06-08-2018 22:55,2.449207067,4.262057781,0
06-08-2018 22:57,2.449207067,3.900924206,-2.282175064
06-08-2018 22:59,2.449207067,3.855229855,-2.282188416
06-08-2018 23:01,2.449207067,3.817678928,-2.281867981
06-08-2018 23:03,2.449207067,3.782310009,-2.282156944
06-08-2018 23:05,2.449207067,3.748594761,-2.282198906
06-08-2018 23:07,2.449207067,3.715777874,-2.282178879
06-08-2018 23:09,2.449207067,3.684065342,-2.28213501
06-08-2018 23:11,2.449207067,3.653930187,-2.282196999
06-08-2018 23:13,2.449207067,3.626050472,-2.282004356
06-08-2018 23:15,2.449207067,3.600472927,-2.281874657
06-08-2018 23:17,2.449207067,3.576304913,-2.281874657
06-08-2018 23:19,2.449207067,3.55365324,-2.282196999
06-08-2018 23:21,2.449207067,3.531885624,-2.28186512
06-08-2018 23:23,2.449207067,3.511154652,-2.282000542
06-08-2018 23:25,2.449207067,3.491425037,-2.281914711
06-08-2018 23:27,2.449207067,3.473021984,-2.282047272
06-08-2018 23:29,2.449207067,3.455543041,-2.282168388
06-08-2018 23:31,2.449207067,3.438382626,-2.281801224
06-08-2018 23:33,2.449207067,3.422045231,-2.28183651
06-08-2018 23:35,2.449207067,3.406454563,-2.28186512
06-08-2018 23:37,2.449207067,3.390923977,-2.281909943
06-08-2018 23:39,2.449207067,3.375377178,-2.281845093
06-08-2018 23:41,2.449207067,3.358761311,-2.282185555
06-08-2018 23:43,2.449207067,3.341143131,-2.282114029
06-08-2018 23:45,2.449207067,3.321527958,-2.2821455
06-08-2018 23:47,2.449207067,3.299916744,-2.282095909
06-08-2018 23:49,2.449207067,3.274394512,-2.282045364
06-08-2018 23:51,2.449207067,3.243999004,-2.282176971
