Date_Time,Voltage(V),Charge_Capacity(Ah)
05-18-2018 05:23:19.323,4.399952412,1.332602143
05-18-2018 05:25:19.325,4.400000095,1.411817431
05-18-2018 05:27:19.323,4.400021076,1.484217763
05-18-2018 05:29:19.324,4.400021076,1.552986383
05-18-2018 05:31:19.323,4.400010586,1.616878867
05-18-2018 05:33:19.323,4.400008678,1.677558899
05-18-2018 05:35:19.329,4.400004864,1.734721422
05-18-2018 05:37:19.327,4.399996281,1.788673878
05-18-2018 05:39:19.327,4.400027752,1.83962822
05-18-2018 05:41:19.325,4.400001049,1.887807012
05-18-2018 05:43:19.322,4.399981976,1.933381438
05-18-2018 05:45:19.323,4.399994373,1.97647047
05-18-2018 05:47:19.327,4.40002203,2.017232418
05-18-2018 05:49:19.323,4.400007725,2.055755615
05-18-2018 05:51:19.326,4.400043964,2.092166185
05-18-2018 05:53:19.326,4.399951458,2.126538277
05-18-2018 05:55:19.327,4.39996767,2.159065485
05-18-2018 05:57:19.323,4.399963856,2.189813375
05-18-2018 05:59:19.325,4.399979115,2.218876123
05-18-2018 06:01:19.323,4.3999753,2.246367216
05-18-2018 06:03:19.327,4.399952412,2.272364616
05-18-2018 06:05:19.327,4.399992466,2.296959877
05-18-2018 06:07:19.322,4.399996281,2.320201874
05-18-2018 06:08:31.673,4.400026798,2.333609343
05-18-2018 06:10:31.726,4.277905941,2.333613873
05-18-2018 06:12:31.724,4.265481472,2.333613873
05-18-2018 06:13:31.725,4.262245655,2.333613873
05-18-2018 06:15:31.816,3.778684139,2.333613873
05-18-2018 06:17:31.817,3.729136944,2.333613873
05-18-2018 06:19:31.817,3.684635639,2.333613873
05-18-2018 06:21:31.814,3.640262127,2.333613873
05-18-2018 06:23:31.814,3.59700346,2.333613873
05-18-2018 06:25:31.817,3.55645895,2.333613873
05-18-2018 06:27:31.816,3.519622326,2.333613873
05-18-2018 06:29:31.816,3.485588551,2.333613873
05-18-2018 06:31:31.817,3.453744411,2.333613873
05-18-2018 06:33:31.816,3.423998356,2.333613873
05-18-2018 06:35:31.815,3.396248341,2.333613873
05-18-2018 06:37:31.817,3.370501995,2.333613873
05-18-2018 06:39:31.813,3.345320225,2.333613873
05-18-2018 06:41:31.814,3.32074976,2.333613873
05-18-2018 06:43:31.814,3.294826984,2.333613873
05-18-2018 06:45:31.815,3.267751217,2.333613873
05-18-2018 06:47:31.814,3.237625599,2.333613873
05-18-2018 06:49:31.817,3.202718258,2.333613873
05-18-2018 06:51:31.818,3.161791325,2.333613873
05-18-2018 06:53:31.814,3.111649036,2.333613873
05-18-2018 06:55:31.814,3.048761845,2.333613873
05-18-2018 06:56:45.368,2.999977589,2.333613873
05-18-2018 06:58:45.519,3.655069828,2.333613873
05-18-2018 07:00:45.519,3.686830997,2.333613873
05-18-2018 07:01:45.518,3.692746639,2.333613873
05-18-2018 07:03:45.625,4.200009823,0.135101482
05-18-2018 07:04:55.398,4.200067043,0.200448662
05-18-2018 07:06:55.418,4.228272915,0.308945
05-18-2018 07:08:55.416,4.248319149,0.417603701
05-18-2018 07:10:55.415,4.267096043,0.526274979
05-18-2018 07:12:55.415,4.28818655,0.634954333
05-18-2018 07:14:55.415,4.312723637,0.743600965
05-18-2018 07:16:55.416,4.340598583,0.852267504
05-18-2018 07:18:55.416,4.370645046,0.960929096
05-18-2018 07:20:55.417,4.399950504,1.069556832
05-18-2018 07:22:55.419,4.399992466,1.172503948
05-18-2018 07:24:55.414,4.400005817,1.266739964
05-18-2018 07:26:55.419,4.400036335,1.352774739
05-18-2018 07:28:55.419,4.399952412,1.432952881
05-18-2018 07:30:55.414,4.400011539,1.506687403
05-18-2018 07:32:55.416,4.400010586,1.576046228
05-18-2018 07:34:55.415,4.400021076,1.641097069
05-18-2018 07:36:55.413,4.400012493,1.701669693
05-18-2018 07:38:55.418,4.40003252,1.759270668
05-18-2018 07:40:55.415,4.400041103,1.813503861
05-18-2018 07:42:55.419,4.3999753,1.864616513
05-18-2018 07:44:55.417,4.399983883,1.912807703
05-18-2018 07:46:55.419,4.399991512,1.958290458
05-18-2018 07:48:55.415,4.39998579,2.0012784
05-18-2018 07:50:55.415,4.400019169,2.041960955
05-18-2018 07:52:55.419,4.399994373,2.080485344
05-18-2018 07:54:55.416,4.400035381,2.116951227
05-18-2018 07:56:55.419,4.400016308,2.15143466
05-18-2018 07:58:55.418,4.400005817,2.184031487
05-18-2018 08:00:55.418,4.400036335,2.214806557
05-18-2018 08:02:55.415,4.399964809,2.243834734
05-18-2018 08:04:55.418,4.400009632,2.271197081
05-18-2018 08:06:55.416,4.399986744,2.296965122
05-18-2018 08:08:55.416,4.399963856,2.321243763
05-18-2018 08:10:55.418,4.399943829,2.344103098
05-18-2018 08:11:30.341,4.400071621,2.350516081
05-18-2018 08:13:30.392,4.279140949,2.350517273
05-18-2018 08:15:30.391,4.266868114,2.350517273
05-18-2018 08:16:30.391,4.263632298,2.350517273
05-18-2018 08:18:30.481,3.783576488,2.350517273
05-18-2018 08:20:30.479,3.733676434,2.350517273
05-18-2018 08:22:30.479,3.689098835,2.350517273
05-18-2018 08:24:30.483,3.644444942,2.350517273
05-18-2018 08:26:30.482,3.600486279,2.350517273
05-18-2018 08:28:30.479,3.559305668,2.350517273
05-18-2018 08:30:30.481,3.521749973,2.350517273
05-18-2018 08:32:30.484,3.486950397,2.350517273
05-18-2018 08:34:30.482,3.454352856,2.350517273
05-18-2018 08:36:30.482,3.423753262,2.350517273
05-18-2018 08:38:30.479,3.394742489,2.350517273
05-18-2018 08:40:30.481,3.36796236,2.350517273
05-18-2018 08:42:30.480,3.34210062,2.350517273
05-18-2018 08:44:30.480,3.316482067,2.350517273
05-18-2018 08:46:30.483,3.290277004,2.350517273
05-18-2018 08:48:30.482,3.261845112,2.350517273
05-18-2018 08:50:30.480,3.23125124,2.350517273
05-18-2018 08:52:30.482,3.195566654,2.350517273
05-18-2018 08:54:30.482,3.154551983,2.350517273
05-18-2018 08:56:30.482,3.104772091,2.350517273
05-18-2018 08:58:30.482,3.042327404,2.350517273
05-18-2018 08:59:35.738,2.999969959,2.350517273
05-18-2018 09:01:35.887,3.657191753,2.350517273
05-18-2018 09:03:35.890,3.688847065,2.350517273
05-18-2018 09:04:35.889,3.694491863,2.350517273
05-18-2018 09:06:35.991,4.20002985,0.134082794
05-18-2018 09:07:33.612,4.200021267,0.187836602
05-18-2018 09:09:33.632,4.229658604,0.296272695
05-18-2018 09:11:33.628,4.250269413,0.404920608
05-18-2018 09:13:33.633,4.269094944,0.513619483
05-18-2018 09:15:33.631,4.290804386,0.622286737
05-18-2018 09:17:33.631,4.315847874,0.730893552
05-18-2018 09:19:33.628,4.343980312,0.839611173
05-18-2018 09:21:33.631,4.374489307,0.948284149
05-18-2018 09:23:33.628,4.400023937,1.056654572
05-18-2018 09:25:33.630,4.400019169,1.158152103
05-18-2018 09:27:33.629,4.399955273,1.25117743
05-18-2018 09:29:33.630,4.400094509,1.336613059
05-18-2018 09:31:33.628,4.400029659,1.414893985
05-18-2018 09:33:33.634,4.400002003,1.488114595
05-18-2018 09:35:33.628,4.400010586,1.556365967
05-18-2018 09:37:33.630,4.400039196,1.620485783
05-18-2018 09:39:33.629,4.399955273,1.680720329
05-18-2018 09:41:33.632,4.399983883,1.737473369
05-18-2018 09:43:33.630,4.400010586,1.791018724
05-18-2018 09:45:33.631,4.400010586,1.841668367
05-18-2018 09:47:33.629,4.400012493,1.88957572
05-18-2018 09:49:33.630,4.400028706,1.934911847
05-18-2018 09:51:33.631,4.400063992,1.97778523
05-18-2018 09:53:33.630,4.400027752,2.01838994
05-18-2018 09:55:33.630,4.399978161,2.05680418
05-18-2018 09:57:33.632,4.40000391,2.093177319
05-18-2018 09:59:33.630,4.400004864,2.127619743
05-18-2018 10:01:33.630,4.399984837,2.160202742
05-18-2018 10:03:33.633,4.400044918,2.191026449
05-18-2018 10:05:33.630,4.400002956,2.220196247
05-18-2018 10:07:33.629,4.399972439,2.247793913
05-18-2018 10:09:33.633,4.400022984,2.273924112
05-18-2018 10:11:33.628,4.400043964,2.298662186
05-18-2018 10:13:33.629,4.399981976,2.322084427
05-18-2018 10:15:06.359,4.399987698,2.339309216
05-18-2018 10:17:06.410,4.279014111,2.339313745
05-18-2018 10:19:06.410,4.266636372,2.339313745
05-18-2018 10:20:06.412,4.263474941,2.339313745
05-18-2018 10:22:06.504,3.783915997,2.339313745
05-18-2018 10:24:06.502,3.734371662,2.339313745
05-18-2018 10:26:06.505,3.68968153,2.339313745
05-18-2018 10:28:06.506,3.64506197,2.339313745
05-18-2018 10:30:06.506,3.601144314,2.339313745
05-18-2018 10:32:06.503,3.560250759,2.339313745
05-18-2018 10:34:06.507,3.522513866,2.339313745
05-18-2018 10:36:06.505,3.488232136,2.339313745
05-18-2018 10:38:06.503,3.456369877,2.339313745
05-18-2018 10:40:06.506,3.426496029,2.339313745
05-18-2018 10:42:06.503,3.398409367,2.339313745
05-18-2018 10:44:06.507,3.372107029,2.339313745
05-18-2018 10:46:06.505,3.346529484,2.339313745
05-18-2018 10:48:06.505,3.320953846,2.339313745
05-18-2018 10:50:06.504,3.295176029,2.339313745
05-18-2018 10:52:06.502,3.267848492,2.339313745
05-18-2018 10:54:06.505,3.236755848,2.339313745
05-18-2018 10:56:06.505,3.201750278,2.339313745
05-18-2018 10:58:06.507,3.160958767,2.339313745
05-18-2018 11:00:06.504,3.111656666,2.339313745
05-18-2018 11:02:06.503,3.048676014,2.339313745
05-18-2018 11:03:20.153,2.999999523,2.339313745
05-18-2018 11:05:20.302,3.655128002,2.339313745
05-18-2018 11:07:20.300,3.687155247,2.339313745
05-18-2018 11:08:20.301,3.692952633,2.339313745
05-18-2018 11:10:20.405,4.200015545,0.134936452
05-18-2018 11:11:29.869,4.200028896,0.200019702
05-18-2018 11:13:29.885,4.227612019,0.308436424
05-18-2018 11:15:29.889,4.247318745,0.417093009
05-18-2018 11:17:29.886,4.265958309,0.525633335
05-18-2018 11:19:29.888,4.287144184,0.634448469
05-18-2018 11:21:29.887,4.312098026,0.743131995
05-18-2018 11:23:29.886,4.340114117,0.851785004
05-18-2018 11:25:29.889,4.370707035,0.960399866
05-18-2018 11:27:29.888,4.399992466,1.069038153
05-18-2018 11:29:29.890,4.400030613,1.171828628
05-18-2018 11:31:29.889,4.399986744,1.265961766
05-18-2018 11:33:29.886,4.399936199,1.352599621
05-18-2018 11:35:29.887,4.400012493,1.432593465
05-18-2018 11:37:29.889,4.400043011,1.504363537
05-18-2018 11:39:29.886,4.399974346,1.572690845
05-18-2018 11:41:29.889,4.400000095,1.636054993
05-18-2018 11:43:29.887,4.400024891,1.697059512
05-18-2018 11:45:29.887,4.40004015,1.754657149
05-18-2018 11:47:29.887,4.399999142,1.808839917
05-18-2018 11:49:29.890,4.400039196,1.859923959
05-18-2018 11:51:29.891,4.40002203,1.908074975
05-18-2018 11:53:29.886,4.399981976,1.953450441
05-18-2018 11:55:29.885,4.400015354,1.99619925
05-18-2018 11:57:29.889,4.39998579,2.036504984
05-18-2018 11:59:29.885,4.40002203,2.074579716
05-18-2018 12:01:29.887,4.400063038,2.110577345
05-18-2018 12:03:29.886,4.400046825,2.144620419
05-18-2018 12:05:29.889,4.399988651,2.176801205
05-18-2018 12:07:29.886,4.40005064,2.207178593
05-18-2018 12:09:29.886,4.399960995,2.235872746
05-18-2018 12:11:29.886,4.399970531,2.262526989
05-18-2018 12:13:29.887,4.400002003,2.288147211
05-18-2018 12:15:29.889,4.399942875,2.312354803
05-18-2018 12:17:29.890,4.40004015,2.335264206
05-18-2018 12:18:13.015,4.40000391,2.343191624
05-18-2018 12:20:13.069,4.279260159,2.343191624
05-18-2018 12:22:13.066,4.266891003,2.343191624
05-18-2018 12:23:13.067,4.263735294,2.343191624
05-18-2018 12:25:13.157,3.783223629,2.343191624
05-18-2018 12:27:13.155,3.733105183,2.343191624
05-18-2018 12:29:13.158,3.688322544,2.343191624
05-18-2018 12:31:13.158,3.643628597,2.343191624
05-18-2018 12:33:13.157,3.600239277,2.343191624
05-18-2018 12:35:13.157,3.559770107,2.343191624
05-18-2018 12:37:13.158,3.522188663,2.343191624
05-18-2018 12:39:13.157,3.487857342,2.343191624
05-18-2018 12:41:13.159,3.455767155,2.343191624
05-18-2018 12:43:13.156,3.425699711,2.343191624
05-18-2018 12:45:13.155,3.397312641,2.343191624
05-18-2018 12:47:13.158,3.370636463,2.343191624
05-18-2018 12:49:13.158,3.345291615,2.343191624
05-18-2018 12:51:13.157,3.320207119,2.343191624
05-18-2018 12:53:13.159,3.294057369,2.343191624
05-18-2018 12:55:13.158,3.265660763,2.343191624
05-18-2018 12:57:13.159,3.234814167,2.343191624
05-18-2018 12:59:13.157,3.199664593,2.343191624
05-18-2018 13:01:13.159,3.158754826,2.343191624
05-18-2018 13:03:13.159,3.108298779,2.343191624
05-18-2018 13:05:13.155,3.045116901,2.343191624
05-18-2018 13:06:21.154,2.999994755,2.343191624
05-18-2018 13:08:21.306,3.656077862,2.343191624
05-18-2018 13:10:21.302,3.68796587,2.343191624
05-18-2018 13:11:21.304,3.69388628,2.343191624
05-18-2018 13:13:21.407,4.200042248,0.133538723
05-18-2018 13:14:14.532,4.200002193,0.182999417
05-18-2018 13:16:14.549,4.230066776,0.291457504
05-18-2018 13:18:14.551,4.250843525,0.399877071
05-18-2018 13:20:14.553,4.269291401,0.508761823
05-18-2018 13:22:14.550,4.28980875,0.617394149
05-18-2018 13:24:14.549,4.313973904,0.726083279
05-18-2018 13:26:14.549,4.341002941,0.834770679
05-18-2018 13:28:14.553,4.370902538,0.943434477
05-18-2018 13:30:14.549,4.399988651,1.052013993
05-18-2018 13:32:14.551,4.399966717,1.15463829
05-18-2018 13:34:14.551,4.399987698,1.24906826
05-18-2018 13:36:14.552,4.39998579,1.33750546
05-18-2018 13:38:14.553,4.399995327,1.418488741
05-18-2018 13:40:14.550,4.4000144,1.493268251
05-18-2018 13:42:14.549,4.400056362,1.562300682
05-18-2018 13:44:14.552,4.400009632,1.626629949
05-18-2018 13:46:14.551,4.400060177,1.687196016
05-18-2018 13:48:14.552,4.400005817,1.744210958
05-18-2018 13:50:14.551,4.399991512,1.797996283
05-18-2018 13:52:14.553,4.400011539,1.848878145
05-18-2018 13:54:14.552,4.399991512,1.897007227
05-18-2018 13:56:14.553,4.399997234,1.942586184
05-18-2018 13:58:14.549,4.39998579,1.985728979
05-18-2018 14:00:14.550,4.399976254,2.026576281
05-18-2018 14:02:14.554,4.400041103,2.06522131
05-18-2018 14:04:14.553,4.399963856,2.101756811
05-18-2018 14:06:14.551,4.399971485,2.136290073
05-18-2018 14:08:14.550,4.400009632,2.168874025
05-18-2018 14:10:14.550,4.400010586,2.199618578
05-18-2018 14:12:14.553,4.399998188,2.228625059
05-18-2018 14:14:14.553,4.400076389,2.255992174
05-18-2018 14:16:14.553,4.400015354,2.281820774
05-18-2018 14:18:14.548,4.40002203,2.306248188
05-18-2018 14:20:14.549,4.399995327,2.329328775
05-18-2018 14:21:11.414,4.400089741,2.339824915
05-18-2018 14:23:11.470,4.278512478,2.339825153
05-18-2018 14:25:11.470,4.266029835,2.339825153
05-18-2018 14:26:11.467,4.262851238,2.339825153
05-18-2018 14:28:11.556,3.781728268,2.339825153
05-18-2018 14:30:11.557,3.732165813,2.339825153
05-18-2018 14:32:11.555,3.687366962,2.339825153
05-18-2018 14:34:11.556,3.642802715,2.339825153
05-18-2018 14:36:11.559,3.599283695,2.339825153
05-18-2018 14:38:11.556,3.557768345,2.339825153
05-18-2018 14:40:11.558,3.520149708,2.339825153
05-18-2018 14:42:11.558,3.485338688,2.339825153
05-18-2018 14:44:11.558,3.452971935,2.339825153
05-18-2018 14:46:11.556,3.422729969,2.339825153
05-18-2018 14:48:11.558,3.394575596,2.339825153
05-18-2018 14:50:11.558,3.368162632,2.339825153
05-18-2018 14:52:11.559,3.343368053,2.339825153
05-18-2018 14:54:11.557,3.318816662,2.339825153
05-18-2018 14:56:11.559,3.293277264,2.339825153
05-18-2018 14:58:11.557,3.266326427,2.339825153
05-18-2018 15:00:11.556,3.236066341,2.339825153
05-18-2018 15:02:11.556,3.201406002,2.339825153
05-18-2018 15:04:11.559,3.161036015,2.339825153
05-18-2018 15:06:11.558,3.112576008,2.339825153
05-18-2018 15:08:11.560,3.0505023,2.339825153
05-18-2018 15:09:27.865,2.999993801,2.339825153
05-18-2018 15:11:28.010,3.653929234,2.339825153
05-18-2018 15:13:28.014,3.686024189,2.339825153
05-18-2018 15:14:28.011,3.692064762,2.339825153
05-18-2018 15:16:28.111,4.200027943,0.134976119
05-18-2018 15:17:35.597,4.200059414,0.198233768
05-18-2018 15:19:35.616,4.228601933,0.306615263
05-18-2018 15:21:35.614,4.248672009,0.415305227
05-18-2018 15:23:35.616,4.267090321,0.523930252
05-18-2018 15:25:35.614,4.287763119,0.632626414
05-18-2018 15:27:35.618,4.312015057,0.741323292
05-18-2018 15:29:35.617,4.339625835,0.849972725
05-18-2018 15:31:35.618,4.36971426,0.958655894
05-18-2018 15:33:35.617,4.400008678,1.067199469
05-18-2018 15:35:35.619,4.399981976,1.170484543
05-18-2018 15:37:35.616,4.400030613,1.265064955
05-18-2018 15:39:35.616,4.400036335,1.351321459
05-18-2018 15:41:35.616,4.400001049,1.431661844
05-18-2018 15:43:35.616,4.399997234,1.505620599
05-18-2018 15:45:35.616,4.399966717,1.575121284
05-18-2018 15:47:35.618,4.400037289,1.6401577
05-18-2018 15:49:35.615,4.400039196,1.701214433
05-18-2018 15:51:35.616,4.399962902,1.758072257
05-18-2018 15:53:35.614,4.400036335,1.812310934
05-18-2018 15:55:35.613,4.400030613,1.863400936
05-18-2018 15:57:35.616,4.39996767,1.911689401
05-18-2018 15:59:35.616,4.399984837,1.957308054
05-18-2018 16:01:35.617,4.400012493,2.000366449
05-18-2018 16:03:35.618,4.399962902,2.041008234
05-18-2018 16:05:35.619,4.39998579,2.079363823
05-18-2018 16:07:35.615,4.399981976,2.115599394
05-18-2018 16:09:35.616,4.400016308,2.149913549
05-18-2018 16:11:35.617,4.400025845,2.182395697
05-18-2018 16:13:35.615,4.39995718,2.213151693
05-18-2018 16:15:35.618,4.399940014,2.242238522
05-18-2018 16:17:35.617,4.399977207,2.269789457
05-18-2018 16:19:35.616,4.400061131,2.295782804
05-18-2018 16:21:35.618,4.399997234,2.320308924
05-18-2018 16:23:35.613,4.399960995,2.343447447
05-18-2018 16:24:36.013,4.4000144,2.354580402
05-18-2018 16:26:36.064,4.280195713,2.354593992
05-18-2018 16:28:36.062,4.267961979,2.354593992
05-18-2018 16:29:36.063,4.264818668,2.354593992
05-18-2018 16:31:36.155,3.7870574,2.354593992
05-18-2018 16:33:36.157,3.736781597,2.354593992
05-18-2018 16:35:36.153,3.691779613,2.354593992
05-18-2018 16:37:36.156,3.646527767,2.354593992
05-18-2018 16:39:36.155,3.602701664,2.354593992
05-18-2018 16:41:36.156,3.562154293,2.354593992
05-18-2018 16:43:36.156,3.524699688,2.354593992
05-18-2018 16:45:36.158,3.490208149,2.354593992
05-18-2018 16:47:36.153,3.457859516,2.354593992
05-18-2018 16:49:36.155,3.427180767,2.354593992
05-18-2018 16:51:36.158,3.398742199,2.354593992
05-18-2018 16:53:36.156,3.371668339,2.354593992
05-18-2018 16:55:36.153,3.345663548,2.354593992
05-18-2018 16:57:36.156,3.320211887,2.354593992
05-18-2018 16:59:36.154,3.294343472,2.354593992
05-18-2018 17:01:36.155,3.266110897,2.354593992
05-18-2018 17:03:36.153,3.235582829,2.354593992
05-18-2018 17:05:36.157,3.200385571,2.354593992
05-18-2018 17:07:36.156,3.158515453,2.354593992
05-18-2018 17:09:36.153,3.108273983,2.354593992
05-18-2018 17:11:36.154,3.045556545,2.354593992
05-18-2018 17:12:45.951,2.999985218,2.354593992
05-18-2018 17:14:46.100,3.655996799,2.354593992
05-18-2018 17:16:46.101,3.688024044,2.354593992
05-18-2018 17:17:46.098,3.69386816,2.354593992
05-18-2018 17:19:46.198,4.200012684,0.13404575
05-18-2018 17:20:45.812,4.20001936,0.189671814
05-18-2018 17:22:45.830,4.228558064,0.298111916
05-18-2018 17:24:45.829,4.248621464,0.406730503
05-18-2018 17:26:45.828,4.26697588,0.515443742
05-18-2018 17:28:45.832,4.287996769,0.624104202
05-18-2018 17:30:45.827,4.312796116,0.732765615
05-18-2018 17:32:45.829,4.340406895,0.841396987
05-18-2018 17:34:45.829,4.370509624,0.950091541
05-18-2018 17:36:45.828,4.400006771,1.058695197
05-18-2018 17:38:45.829,4.399988651,1.161319852
05-18-2018 17:40:45.830,4.400024891,1.255210876
05-18-2018 17:42:45.828,4.400030613,1.341465235
05-18-2018 17:44:45.831,4.399996281,1.421076059
05-18-2018 17:46:45.828,4.400027752,1.494983315
05-18-2018 17:48:45.828,4.399994373,1.561112881
05-18-2018 17:50:45.830,4.400063992,1.625654936
05-18-2018 17:52:45.832,4.399981022,1.686356902
05-18-2018 17:54:45.833,4.400095463,1.74337709
05-18-2018 17:56:45.828,4.400036335,1.796769738
05-18-2018 17:58:45.832,4.400001049,1.84710288
05-18-2018 18:00:45.828,4.400037289,1.895112634
05-18-2018 18:02:45.827,4.400038242,1.940441489
05-18-2018 18:04:45.831,4.399973392,1.983277082
05-18-2018 18:06:45.831,4.399966717,2.023726225
05-18-2018 18:08:45.831,4.400036335,2.061985016
05-18-2018 18:10:45.827,4.399962902,2.098101854
05-18-2018 18:12:45.830,4.399953365,2.132230043
05-18-2018 18:14:45.829,4.40002203,2.164489508
05-18-2018 18:16:45.831,4.399991512,2.194974184
05-18-2018 18:18:45.829,4.399954319,2.223515272
05-18-2018 18:20:45.832,4.400029659,2.250738144
05-18-2018 18:22:45.828,4.399924755,2.276465654
05-18-2018 18:24:45.831,4.399980068,2.300812244
05-18-2018 18:26:45.832,4.399968624,2.32384944
05-18-2018 18:27:45.228,4.400035381,2.334792614
05-18-2018 18:29:45.279,4.278704166,2.334804535
05-18-2018 18:31:45.279,4.266274929,2.334804535
05-18-2018 18:32:45.281,4.263082981,2.334804535
05-18-2018 18:34:45.370,3.783285618,2.334804535
05-18-2018 18:36:45.373,3.733625889,2.334804535
05-18-2018 18:38:45.370,3.68898344,2.334804535
05-18-2018 18:40:45.370,3.643809795,2.334804535
05-18-2018 18:42:45.370,3.599775791,2.334804535
05-18-2018 18:44:45.372,3.558551311,2.334804535
05-18-2018 18:46:45.372,3.520963192,2.334804535
05-18-2018 18:48:45.369,3.486184597,2.334804535
05-18-2018 18:50:45.369,3.454635143,2.334804535
05-18-2018 18:52:45.371,3.42475462,2.334804535
05-18-2018 18:54:45.372,3.39692831,2.334804535
05-18-2018 18:56:45.373,3.370646954,2.334804535
05-18-2018 18:58:45.372,3.34553194,2.334804535
05-18-2018 19:00:45.373,3.320506573,2.334804535
05-18-2018 19:02:45.372,3.294840336,2.334804535
05-18-2018 19:04:45.370,3.267137051,2.334804535
05-18-2018 19:06:45.372,3.236145496,2.334804535
05-18-2018 19:08:45.369,3.200706005,2.334804535
05-18-2018 19:10:45.372,3.158928394,2.334804535
05-18-2018 19:12:45.370,3.10889101,2.334804535
05-18-2018 19:14:45.374,3.046634197,2.334804535
05-18-2018 19:15:55.366,2.999969006,2.334804535
05-18-2018 19:17:55.517,3.65451479,2.334804535
05-18-2018 19:19:55.515,3.686796665,2.334804535
05-18-2018 19:20:55.517,3.692769527,2.334804535
05-18-2018 19:22:55.621,4.199997425,0.134046555
05-18-2018 19:23:55.070,4.200043201,0.189552471
05-18-2018 19:25:55.087,4.228886127,0.298007727
05-18-2018 19:27:55.088,4.249011517,0.406624824
05-18-2018 19:29:55.086,4.267106533,0.515235841
05-18-2018 19:31:55.088,4.287691593,0.623954296
05-18-2018 19:33:55.085,4.311571598,0.73263067
05-18-2018 19:35:55.086,4.338571072,0.841337502
05-18-2018 19:37:55.089,4.368376255,0.949976265
05-18-2018 19:39:55.090,4.399972439,1.058661699
05-18-2018 19:41:55.089,4.39998579,1.16114831
05-18-2018 19:43:55.086,4.400046825,1.255846381
05-18-2018 19:45:55.086,4.39994669,1.34289825
05-18-2018 19:47:55.086,4.399994373,1.423208952
05-18-2018 19:49:55.087,4.40000391,1.497715116
05-18-2018 19:51:55.087,4.400022984,1.56706202
05-18-2018 19:53:55.090,4.400085926,1.631063461
05-18-2018 19:55:55.087,4.399978161,1.692275524
05-18-2018 19:57:55.088,4.400026798,1.749450326
05-18-2018 19:59:55.090,4.400049686,1.803858399
05-18-2018 20:01:55.088,4.400019169,1.855251193
05-18-2018 20:03:55.089,4.400067806,1.903822064
05-18-2018 20:05:55.092,4.400001049,1.949723244
05-18-2018 20:07:55.086,4.399996281,1.993075132
05-18-2018 20:09:55.086,4.400051594,2.034000397
05-18-2018 20:11:55.090,4.399996281,2.072598219
05-18-2018 20:13:55.087,4.399996281,2.108920813
05-18-2018 20:15:55.087,4.3999753,2.143152237
05-18-2018 20:17:55.087,4.399941921,2.175448895
05-18-2018 20:19:55.086,4.399972439,2.205929279
05-18-2018 20:21:55.089,4.400022984,2.234721422
05-18-2018 20:23:55.089,4.400033474,2.261946201
05-18-2018 20:25:55.086,4.400002003,2.287702322
05-18-2018 20:27:55.089,4.399981022,2.312057018
05-18-2018 20:29:55.087,4.400010586,2.335080385
05-18-2018 20:30:45.700,4.39999342,2.34439683
05-18-2018 20:32:45.754,4.279277325,2.344402313
05-18-2018 20:34:45.751,4.266981602,2.344402313
05-18-2018 20:35:45.753,4.263809681,2.344402313
05-18-2018 20:37:45.843,3.785347462,2.344402313
05-18-2018 20:39:45.841,3.735839367,2.344402313
05-18-2018 20:41:45.841,3.691059589,2.344402313
05-18-2018 20:43:45.842,3.646366596,2.344402313
05-18-2018 20:45:45.845,3.602345943,2.344402313
05-18-2018 20:47:45.842,3.561126232,2.344402313
05-18-2018 20:49:45.841,3.522840977,2.344402313
05-18-2018 20:51:45.841,3.488367558,2.344402313
05-18-2018 20:53:45.845,3.45638895,2.344402313
05-18-2018 20:55:45.842,3.426286221,2.344402313
05-18-2018 20:57:45.845,3.39856863,2.344402313
05-18-2018 20:59:45.846,3.372122288,2.344402313
05-18-2018 21:01:45.841,3.346894741,2.344402313
05-18-2018 21:03:45.845,3.322390079,2.344402313
05-18-2018 21:05:45.841,3.297040462,2.344402313
05-18-2018 21:07:45.845,3.269681454,2.344402313
05-18-2018 21:09:45.841,3.239464283,2.344402313
05-18-2018 21:11:45.844,3.205082417,2.344402313
05-18-2018 21:13:45.845,3.164000034,2.344402313
05-18-2018 21:15:45.842,3.114658833,2.344402313
05-18-2018 21:17:45.843,3.051676273,2.344402313
05-18-2018 21:19:03.333,2.999986172,2.344402313
05-18-2018 21:21:03.486,3.653449535,2.344402313
05-18-2018 21:23:03.483,3.685791492,2.344402313
05-18-2018 21:24:03.484,3.691892147,2.344402313
05-18-2018 21:26:03.591,4.200018406,0.134458899
05-18-2018 21:27:06.338,4.200012684,0.192892581
05-18-2018 21:29:06.357,4.229056835,0.301519096
05-18-2018 21:31:06.356,4.249666691,0.410145223
05-18-2018 21:33:06.359,4.268082142,0.518858314
05-18-2018 21:35:06.357,4.288997173,0.627515495
05-18-2018 21:37:06.357,4.313296795,0.736174703
05-18-2018 21:39:06.358,4.340568066,0.84483856
05-18-2018 21:41:06.360,4.370355129,0.95348686
05-18-2018 21:43:06.358,4.399976254,1.062106729
05-18-2018 21:45:06.359,4.4000144,1.164853096
05-18-2018 21:47:06.357,4.399941921,1.258814335
05-18-2018 21:49:06.358,4.400031567,1.345051885
05-18-2018 21:51:06.360,4.400018215,1.424644589
05-18-2018 21:53:06.356,4.400016308,1.498449922
05-18-2018 21:55:06.356,4.400007725,1.56721735
05-18-2018 21:57:06.356,4.400030613,1.629938006
